meal_id	meal_name	meal_type	diet_type	prep_time_min	ingredients
7169	Seitan Whole Wheat Pasta Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":80,"g":120},{"id":14,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
7170	Seitan Whole Wheat Pasta Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":80,"g":120},{"id":14,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
7171	Seitan Whole Wheat Pasta Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":80,"g":120},{"id":14,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
7172	Tempeh + Black Bean Soup	lunch	vegan	25	[{"id":73,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":79,"g":140}]
7173	Tempeh + Black Bean Soup + quinoa	lunch	vegan	25	[{"id":73,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":79,"g":140},{"id":11,"g":150}]
7174	Tempeh + Black Bean Soup + whole wheat toast	lunch	vegan	25	[{"id":73,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":79,"g":140},{"id":8,"g":60}]
7175	Tempeh + Chickpea Soup	lunch	vegan	25	[{"id":72,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":79,"g":140}]
7176	Tempeh + Chickpea Soup + quinoa	lunch	vegan	25	[{"id":72,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":79,"g":140},{"id":11,"g":150}]
7177	Tempeh + Chickpea Soup + whole wheat toast	lunch	vegan	25	[{"id":72,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":79,"g":140},{"id":8,"g":60}]
7178	Tempeh + Kidney Bean Soup	lunch	vegan	25	[{"id":74,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":79,"g":140}]
7179	Tempeh + Kidney Bean Soup + quinoa	lunch	vegan	25	[{"id":74,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":79,"g":140},{"id":11,"g":150}]
7180	Tempeh + Kidney Bean Soup + whole wheat toast	lunch	vegan	25	[{"id":74,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":79,"g":140},{"id":8,"g":60}]
7181	Tempeh + Lentil Soup	lunch	vegan	25	[{"id":71,"g":260},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":79,"g":140}]
7182	Tempeh + Lentil Soup + quinoa	lunch	vegan	25	[{"id":71,"g":260},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":79,"g":140},{"id":11,"g":150}]
7183	Tempeh + Lentil Soup + whole wheat toast	lunch	vegan	25	[{"id":71,"g":260},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":79,"g":140},{"id":8,"g":60}]
7184	Tempeh Brown Rice Bowl (Bell Peppers + Onion)	lunch	vegan	18	[{"id":79,"g":160},{"id":10,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
7185	Tempeh Brown Rice Bowl (Broccoli + Spinach)	lunch	vegan	18	[{"id":79,"g":160},{"id":10,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
7186	Tempeh Brown Rice Bowl (Cauliflower + Broccoli)	lunch	vegan	18	[{"id":79,"g":160},{"id":10,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
7187	Tempeh Brown Rice Bowl (Kale + Cucumber)	lunch	vegan	18	[{"id":79,"g":160},{"id":10,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
7188	Tempeh Brown Rice Bowl (Mushrooms + Zucchini)	lunch	vegan	18	[{"id":79,"g":160},{"id":10,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
7189	Tempeh Brown Rice Bowl (Tomato + Lettuce)	lunch	vegan	18	[{"id":79,"g":160},{"id":10,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
7190	Tempeh Couscous Bowl (Bell Peppers + Onion)	lunch	vegan	22	[{"id":79,"g":160},{"id":12,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
7191	Tempeh Couscous Bowl (Broccoli + Spinach)	lunch	vegan	22	[{"id":79,"g":160},{"id":12,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":32,"g":60}]
7192	Tempeh Couscous Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":79,"g":160},{"id":12,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
7193	Tempeh Couscous Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":79,"g":160},{"id":12,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
7194	Tempeh Couscous Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":79,"g":160},{"id":12,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
7195	Tempeh Couscous Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":79,"g":160},{"id":12,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
7196	Tempeh Potato Bowl (Bell Peppers + Onion)	lunch	vegan	22	[{"id":79,"g":160},{"id":70,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
7197	Tempeh Potato Bowl (Broccoli + Spinach)	lunch	vegan	22	[{"id":79,"g":160},{"id":70,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
7198	Tempeh Potato Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":79,"g":160},{"id":70,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
7199	Tempeh Potato Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":79,"g":160},{"id":70,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
7200	Tempeh Potato Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":79,"g":160},{"id":70,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
7201	Tempeh Potato Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":79,"g":160},{"id":70,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
7202	Tempeh Quinoa Bowl (Bell Peppers + Onion)	lunch	vegan	18	[{"id":79,"g":160},{"id":11,"g":200},{"id":58,"g":120},{"id":59,"g":60},{"id":32,"g":60}]
7203	Tempeh Quinoa Bowl (Broccoli + Spinach)	lunch	vegan	18	[{"id":79,"g":160},{"id":11,"g":200},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
7204	Tempeh Quinoa Bowl (Cauliflower + Broccoli)	lunch	vegan	18	[{"id":79,"g":160},{"id":11,"g":200},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
7205	Tempeh Quinoa Bowl (Kale + Cucumber)	lunch	vegan	18	[{"id":79,"g":160},{"id":11,"g":200},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
7206	Tempeh Quinoa Bowl (Mushrooms + Zucchini)	lunch	vegan	18	[{"id":79,"g":160},{"id":11,"g":200},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
7207	Tempeh Quinoa Bowl (Tomato + Lettuce)	lunch	vegan	18	[{"id":79,"g":160},{"id":11,"g":200},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
7208	Tempeh Salad (Cauliflower + Broccoli + avocado)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
7209	Tempeh Salad (Cauliflower + Broccoli + olive oil)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":8}]
7210	Tempeh Salad (Cauliflower + Broccoli + quinoa)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":11,"g":160}]
7211	Tempeh Salad (Green Beans + Carrots + avocado)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":66,"g":120},{"id":55,"g":90},{"id":32,"g":60}]
7212	Tempeh Salad (Green Beans + Carrots + olive oil)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":66,"g":120},{"id":55,"g":90},{"id":28,"g":8}]
7213	Tempeh Salad (Green Beans + Carrots + quinoa)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":66,"g":120},{"id":55,"g":90},{"id":11,"g":160}]
7214	Tempeh Salad (Kale + Cucumber + avocado)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
7215	Tempeh Salad (Kale + Cucumber + olive oil)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":8}]
7216	Tempeh Salad (Kale + Cucumber + quinoa)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":62,"g":100},{"id":54,"g":100},{"id":11,"g":160}]
7217	Tempeh Salad (Mushrooms + Zucchini + avocado)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
7218	Tempeh Salad (Mushrooms + Zucchini + olive oil)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":8}]
7219	Tempeh Salad (Mushrooms + Zucchini + quinoa)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":64,"g":100},{"id":63,"g":120},{"id":11,"g":160}]
7220	Tempeh Salad (Spinach + Tomato + avocado)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":56,"g":70},{"id":53,"g":100},{"id":32,"g":60}]
7221	Tempeh Salad (Spinach + Tomato + olive oil)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":56,"g":70},{"id":53,"g":100},{"id":28,"g":8}]
7222	Tempeh Salad (Spinach + Tomato + quinoa)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":56,"g":70},{"id":53,"g":100},{"id":11,"g":160}]
7223	Tempeh Salad (Tomato + Lettuce + avocado)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
7224	Tempeh Salad (Tomato + Lettuce + olive oil)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":8}]
7225	Tempeh Salad (Tomato + Lettuce + quinoa)	lunch	vegan	14	[{"id":79,"g":160},{"id":61,"g":90},{"id":53,"g":100},{"id":61,"g":80},{"id":11,"g":160}]
7226	Tempeh Sweet Potato Bowl (Bell Peppers + Onion)	lunch	vegan	22	[{"id":79,"g":160},{"id":69,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
7227	Tempeh Sweet Potato Bowl (Broccoli + Spinach)	lunch	vegan	22	[{"id":79,"g":160},{"id":69,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":32,"g":60}]
7228	Tempeh Sweet Potato Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":79,"g":160},{"id":69,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
7229	Tempeh Sweet Potato Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":79,"g":160},{"id":69,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
7230	Tempeh Sweet Potato Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":79,"g":160},{"id":69,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
7231	Tempeh Sweet Potato Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":79,"g":160},{"id":69,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
7232	Tempeh White Rice Bowl (Bell Peppers + Onion)	lunch	vegan	18	[{"id":79,"g":160},{"id":9,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
7233	Tempeh White Rice Bowl (Broccoli + Spinach)	lunch	vegan	18	[{"id":79,"g":160},{"id":9,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":32,"g":60}]
7234	Tempeh White Rice Bowl (Cauliflower + Broccoli)	lunch	vegan	18	[{"id":79,"g":160},{"id":9,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
7235	Tempeh White Rice Bowl (Kale + Cucumber)	lunch	vegan	18	[{"id":79,"g":160},{"id":9,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
7236	Tempeh White Rice Bowl (Mushrooms + Zucchini)	lunch	vegan	18	[{"id":79,"g":160},{"id":9,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
7237	Tempeh White Rice Bowl (Tomato + Lettuce)	lunch	vegan	18	[{"id":79,"g":160},{"id":9,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
7238	Tempeh Whole Wheat Pasta Bowl (Bell Peppers + Onion)	lunch	vegan	22	[{"id":79,"g":160},{"id":14,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":32,"g":60}]
7239	Tempeh Whole Wheat Pasta Bowl (Broccoli + Spinach)	lunch	vegan	22	[{"id":79,"g":160},{"id":14,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
7240	Tempeh Whole Wheat Pasta Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":79,"g":160},{"id":14,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
7241	Tempeh Whole Wheat Pasta Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":79,"g":160},{"id":14,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
7242	Tempeh Whole Wheat Pasta Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":79,"g":160},{"id":14,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
7243	Tempeh Whole Wheat Pasta Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":79,"g":160},{"id":14,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
7244	Tempeh Wrap (Carrots + Onion)	lunch	vegan	12	[{"id":15,"g":80},{"id":79,"g":160},{"id":55,"g":80},{"id":59,"g":60},{"id":110,"g":18}]
7245	Tempeh Wrap (Cucumber + Bell Peppers)	lunch	vegan	12	[{"id":15,"g":80},{"id":79,"g":160},{"id":54,"g":80},{"id":58,"g":90},{"id":37,"g":50}]
7246	Tempeh Wrap (Lettuce + Tomato)	lunch	vegan	12	[{"id":15,"g":80},{"id":79,"g":160},{"id":61,"g":60},{"id":53,"g":80},{"id":36,"g":10}]
7247	Tempeh Wrap (Spinach + Broccoli)	lunch	vegan	12	[{"id":15,"g":80},{"id":79,"g":160},{"id":56,"g":60},{"id":57,"g":120},{"id":28,"g":6}]
7248	Tofu + Black Bean Soup	lunch	vegan	25	[{"id":73,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":77,"g":160}]
7249	Tofu + Black Bean Soup + quinoa	lunch	vegan	25	[{"id":73,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":77,"g":160},{"id":11,"g":150}]
7250	Tofu + Black Bean Soup + whole wheat toast	lunch	vegan	25	[{"id":73,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":77,"g":160},{"id":8,"g":60}]
7251	Tofu + Chickpea Soup	lunch	vegan	25	[{"id":72,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":77,"g":160}]
7252	Tofu + Chickpea Soup + quinoa	lunch	vegan	25	[{"id":72,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":77,"g":160},{"id":11,"g":150}]
7253	Tofu + Chickpea Soup + whole wheat toast	lunch	vegan	25	[{"id":72,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":77,"g":160},{"id":8,"g":60}]
7254	Tofu + Kidney Bean Soup	lunch	vegan	25	[{"id":74,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":77,"g":160}]
7255	Tofu + Kidney Bean Soup + quinoa	lunch	vegan	25	[{"id":74,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":77,"g":160},{"id":11,"g":150}]
7256	Tofu + Kidney Bean Soup + whole wheat toast	lunch	vegan	25	[{"id":74,"g":220},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":77,"g":160},{"id":8,"g":60}]
7257	Tofu + Lentil Soup	lunch	vegan	25	[{"id":71,"g":260},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":77,"g":160}]
7258	Tofu + Lentil Soup + quinoa	lunch	vegan	25	[{"id":71,"g":260},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":77,"g":160},{"id":11,"g":150}]
7259	Tofu + Lentil Soup + whole wheat toast	lunch	vegan	25	[{"id":71,"g":260},{"id":53,"g":180},{"id":59,"g":80},{"id":55,"g":90},{"id":77,"g":160},{"id":8,"g":60}]
7260	Tofu Brown Rice Bowl (Bell Peppers + Onion)	lunch	vegan	18	[{"id":77,"g":180},{"id":10,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":32,"g":60}]
7261	Tofu Brown Rice Bowl (Broccoli + Spinach)	lunch	vegan	18	[{"id":77,"g":180},{"id":10,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
7262	Tofu Brown Rice Bowl (Cauliflower + Broccoli)	lunch	vegan	18	[{"id":77,"g":180},{"id":10,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
7263	Tofu Brown Rice Bowl (Kale + Cucumber)	lunch	vegan	18	[{"id":77,"g":180},{"id":10,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
7264	Tofu Brown Rice Bowl (Mushrooms + Zucchini)	lunch	vegan	18	[{"id":77,"g":180},{"id":10,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
7265	Tofu Brown Rice Bowl (Tomato + Lettuce)	lunch	vegan	18	[{"id":77,"g":180},{"id":10,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
7266	Tofu Couscous Bowl (Bell Peppers + Onion)	lunch	vegan	22	[{"id":77,"g":180},{"id":12,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
7267	Tofu Couscous Bowl (Broccoli + Spinach)	lunch	vegan	22	[{"id":77,"g":180},{"id":12,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
7268	Tofu Couscous Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":77,"g":180},{"id":12,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
7269	Tofu Couscous Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":77,"g":180},{"id":12,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
7270	Tofu Couscous Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":77,"g":180},{"id":12,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
7271	Tofu Couscous Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":77,"g":180},{"id":12,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
7272	Tofu Potato Bowl (Bell Peppers + Onion)	lunch	vegan	22	[{"id":77,"g":180},{"id":70,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":32,"g":60}]
7273	Tofu Potato Bowl (Broccoli + Spinach)	lunch	vegan	22	[{"id":77,"g":180},{"id":70,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
7274	Tofu Potato Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":77,"g":180},{"id":70,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
7275	Tofu Potato Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":77,"g":180},{"id":70,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
7276	Tofu Potato Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":77,"g":180},{"id":70,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
7277	Tofu Potato Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":77,"g":180},{"id":70,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
7278	Tofu Quinoa Bowl (Bell Peppers + Onion)	lunch	vegan	18	[{"id":77,"g":180},{"id":11,"g":200},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
7279	Tofu Quinoa Bowl (Broccoli + Spinach)	lunch	vegan	18	[{"id":77,"g":180},{"id":11,"g":200},{"id":57,"g":150},{"id":56,"g":70},{"id":32,"g":60}]
7280	Tofu Quinoa Bowl (Cauliflower + Broccoli)	lunch	vegan	18	[{"id":77,"g":180},{"id":11,"g":200},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
7281	Tofu Quinoa Bowl (Kale + Cucumber)	lunch	vegan	18	[{"id":77,"g":180},{"id":11,"g":200},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
7282	Tofu Quinoa Bowl (Mushrooms + Zucchini)	lunch	vegan	18	[{"id":77,"g":180},{"id":11,"g":200},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
7283	Tofu Quinoa Bowl (Tomato + Lettuce)	lunch	vegan	18	[{"id":77,"g":180},{"id":11,"g":200},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
7284	Tofu Salad (Cauliflower + Broccoli + avocado)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
7285	Tofu Salad (Cauliflower + Broccoli + olive oil)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":8}]
7286	Tofu Salad (Cauliflower + Broccoli + quinoa)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":11,"g":160}]
7287	Tofu Salad (Green Beans + Carrots + avocado)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":66,"g":120},{"id":55,"g":90},{"id":32,"g":60}]
7288	Tofu Salad (Green Beans + Carrots + olive oil)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":66,"g":120},{"id":55,"g":90},{"id":28,"g":8}]
7289	Tofu Salad (Green Beans + Carrots + quinoa)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":66,"g":120},{"id":55,"g":90},{"id":11,"g":160}]
7290	Tofu Salad (Kale + Cucumber + avocado)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
7291	Tofu Salad (Kale + Cucumber + olive oil)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":8}]
7292	Tofu Salad (Kale + Cucumber + quinoa)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":62,"g":100},{"id":54,"g":100},{"id":11,"g":160}]
7293	Tofu Salad (Mushrooms + Zucchini + avocado)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
7294	Tofu Salad (Mushrooms + Zucchini + olive oil)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":8}]
7295	Tofu Salad (Mushrooms + Zucchini + quinoa)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":64,"g":100},{"id":63,"g":120},{"id":11,"g":160}]
7296	Tofu Salad (Spinach + Tomato + avocado)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":56,"g":70},{"id":53,"g":100},{"id":32,"g":60}]
7297	Tofu Salad (Spinach + Tomato + olive oil)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":56,"g":70},{"id":53,"g":100},{"id":28,"g":8}]
7298	Tofu Salad (Spinach + Tomato + quinoa)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":56,"g":70},{"id":53,"g":100},{"id":11,"g":160}]
7299	Tofu Salad (Tomato + Lettuce + avocado)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
7300	Tofu Salad (Tomato + Lettuce + olive oil)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":8}]
7301	Tofu Salad (Tomato + Lettuce + quinoa)	lunch	vegan	14	[{"id":77,"g":180},{"id":61,"g":90},{"id":53,"g":100},{"id":61,"g":80},{"id":11,"g":160}]
7302	Tofu Sweet Potato Bowl (Bell Peppers + Onion)	lunch	vegan	22	[{"id":77,"g":180},{"id":69,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
7303	Tofu Sweet Potato Bowl (Broccoli + Spinach)	lunch	vegan	22	[{"id":77,"g":180},{"id":69,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
7304	Tofu Sweet Potato Bowl (Cauliflower + Broccoli)	lunch	vegan	22	[{"id":77,"g":180},{"id":69,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
7305	Tofu Sweet Potato Bowl (Kale + Cucumber)	lunch	vegan	22	[{"id":77,"g":180},{"id":69,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
7306	Tofu Sweet Potato Bowl (Mushrooms + Zucchini)	lunch	vegan	22	[{"id":77,"g":180},{"id":69,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
7307	Tofu Sweet Potato Bowl (Tomato + Lettuce)	lunch	vegan	22	[{"id":77,"g":180},{"id":69,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
7308	Tofu White Rice Bowl (Bell Peppers + Onion)	lunch	vegan	18	[{"id":77,"g":180},{"id":9,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
7309	Tofu White Rice Bowl (Broccoli + Spinach)	lunch	vegan	18	[{"id":77,"g":180},{"id":9,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
7310	Tofu White Rice Bowl (Cauliflower + Broccoli)	lunch	vegan	18	[{"id":77,"g":180},{"id":9,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
